threshold,precision,recall,npv,f1,f2,fp,fn
0.46535353535353535,0.9540229885057471,0.9021739130434783,0.9982346018046293,0.9273743016759777,0.9120879120879121,4,9
0.4703030303030303,0.9540229885057471,0.9021739130434783,0.9982346018046293,0.9273743016759777,0.9120879120879121,4,9
0.47525252525252526,0.9651162790697675,0.9021739130434783,0.9982349480290253,0.9325842696629213,0.9140969162995595,3,9
0.4802020202020202,0.9651162790697675,0.9021739130434783,0.9982349480290253,0.9325842696629213,0.9140969162995595,3,9
0.4851515151515151,0.9764705882352941,0.9021739130434783,0.9982352941176471,0.9378531073446328,0.9161147902869757,2,9
0.4901010101010101,0.9764705882352941,0.9021739130434783,0.9982352941176471,0.9378531073446328,0.9161147902869757,2,9
0.495050505050505,0.9764705882352941,0.9021739130434783,0.9982352941176471,0.9378531073446328,0.9161147902869757,2,9
0.5,0.9761904761904762,0.8913043478260869,0.998039600078416,0.9318181818181818,0.9070796460176991,2,10
0.5049494949494949,0.9759036144578314,0.8804347826086957,0.997843982751862,0.9257142857142857,0.8980044345898004,2,11
0.5098989898989899,0.9759036144578314,0.8804347826086957,0.997843982751862,0.9257142857142857,0.8980044345898004,2,11
0.5148484848484849,0.9759036144578314,0.8804347826086957,0.997843982751862,0.9257142857142857,0.8980044345898004,2,11
0.5197979797979798,0.9759036144578314,0.8804347826086957,0.997843982751862,0.9257142857142857,0.8980044345898004,2,11
0.5247474747474747,0.9759036144578314,0.8804347826086957,0.997843982751862,0.9257142857142857,0.8980044345898004,2,11
0.5296969696969697,0.9759036144578314,0.8804347826086957,0.997843982751862,0.9257142857142857,0.8980044345898004,2,11
0.5346464646464646,0.9759036144578314,0.8804347826086957,0.997843982751862,0.9257142857142857,0.8980044345898004,2,11
0.5395959595959596,0.975609756097561,0.8695652173913043,0.9976484420928865,0.9195402298850575,0.8888888888888888,2,12
0.5445454545454546,0.9753086419753086,0.8586956521739131,0.9974529780564263,0.9132947976878613,0.8797327394209354,2,13
0.5494949494949495,0.9753086419753086,0.8586956521739131,0.9974529780564263,0.9132947976878613,0.8797327394209354,2,13
0.5544444444444444,0.975,0.8478260869565217,0.9972575905974534,0.9069767441860465,0.8705357142857143,2,14
0.5593939393939393,0.9873417721518988,0.8478260869565217,0.9972581276929103,0.9122807017543859,0.87248322147651,1,14
0.5643434343434344,0.9873417721518988,0.8478260869565217,0.9972581276929103,0.9122807017543859,0.87248322147651,1,14
0.5692929292929293,0.9873417721518988,0.8478260869565217,0.9972581276929103,0.9122807017543859,0.87248322147651,1,14
0.5742424242424242,0.9873417721518988,0.8478260869565217,0.9972581276929103,0.9122807017543859,0.87248322147651,1,14
0.5791919191919191,0.9873417721518988,0.8478260869565217,0.9972581276929103,0.9122807017543859,0.87248322147651,1,14
0.5841414141414141,0.9873417721518988,0.8478260869565217,0.9972581276929103,0.9122807017543859,0.87248322147651,1,14
0.5890909090909091,0.987012987012987,0.8260869565217391,0.9968676585747847,0.8994082840236687,0.8539325842696629,1,16
