threshold,precision,recall,npv,f1,f2,fp,fn
0.5544444444444444,0.9830508474576272,0.6304347826086957,0.9933671478735856,0.7682119205298014,0.6791569086651054,1,34
0.5593939393939393,0.9827586206896551,0.6195652173913043,0.9931733957480008,0.76,0.6690140845070423,1,35
0.5643434343434344,0.9824561403508771,0.6086956521739131,0.9929797191887676,0.7516778523489933,0.6588235294117647,1,36
0.5692929292929293,0.9821428571428571,0.5978260869565217,0.9927861181516865,0.7432432432432432,0.6485849056603774,1,37
0.5742424242424242,0.9818181818181818,0.5869565217391305,0.9925925925925926,0.7346938775510204,0.6382978723404256,1,38
0.5791919191919191,0.9818181818181818,0.5869565217391305,0.9925925925925926,0.7346938775510204,0.6382978723404256,1,38
0.5841414141414141,0.9818181818181818,0.5869565217391305,0.9925925925925926,0.7346938775510204,0.6382978723404256,1,38
0.5890909090909091,0.9814814814814815,0.5760869565217391,0.9923991424673553,0.726027397260274,0.6279620853080569,1,39
0.594040404040404,0.9811320754716981,0.5652173913043478,0.9922057677318784,0.7172413793103448,0.6175771971496437,1,40
0.598989898989899,0.9811320754716981,0.5652173913043478,0.9922057677318784,0.7172413793103448,0.6175771971496437,1,40
0.6039393939393939,0.9803921568627451,0.5434782608695652,0.991819244253993,0.6993006993006993,0.5966587112171837,1,42
0.6088888888888889,0.98,0.532608695652174,0.9916260954235637,0.6901408450704225,0.5861244019138756,1,43
0.6138383838383838,0.9795918367346939,0.5217391304347826,0.9914330218068536,0.6808510638297872,0.5755395683453237,1,44
0.6187878787878788,1.0,0.5108695652173914,0.991241728298949,0.6762589928057554,0.5662650602409639,0,45
0.6237373737373737,1.0,0.5108695652173914,0.991241728298949,0.6762589928057554,0.5662650602409639,0,45
0.6286868686868686,1.0,0.5108695652173914,0.991241728298949,0.6762589928057554,0.5662650602409639,0,45
0.6336363636363637,1.0,0.5108695652173914,0.991241728298949,0.6762589928057554,0.5662650602409639,0,45
0.6385858585858586,1.0,0.5,0.9910488421871959,0.6666666666666666,0.5555555555555556,0,46
0.6435353535353535,1.0,0.4891304347826087,0.9908560311284047,0.656934306569343,0.5447941888619855,0,47
0.6484848484848484,1.0,0.4891304347826087,0.9908560311284047,0.656934306569343,0.5447941888619855,0,47
0.6534343434343434,1.0,0.4782608695652174,0.9906632950787785,0.6470588235294118,0.5339805825242718,0,48
0.6583838383838384,1.0,0.4782608695652174,0.9906632950787785,0.6470588235294118,0.5339805825242718,0,48
0.6633333333333333,1.0,0.4782608695652174,0.9906632950787785,0.6470588235294118,0.5339805825242718,0,48
0.6682828282828283,1.0,0.4782608695652174,0.9906632950787785,0.6470588235294118,0.5339805825242718,0,48
0.6732323232323232,1.0,0.4782608695652174,0.9906632950787785,0.6470588235294118,0.5339805825242718,0,48
0.6781818181818181,1.0,0.4673913043478261,0.9904706339945546,0.6370370370370371,0.5231143552311436,0,49
0.6831313131313131,1.0,0.4673913043478261,0.9904706339945546,0.6370370370370371,0.5231143552311436,0,49
0.6880808080808081,1.0,0.4673913043478261,0.9904706339945546,0.6370370370370371,0.5231143552311436,0,49
0.693030303030303,1.0,0.4673913043478261,0.9904706339945546,0.6370370370370371,0.5231143552311436,0,49
0.6979797979797979,1.0,0.4673913043478261,0.9904706339945546,0.6370370370370371,0.5231143552311436,0,49
0.702929292929293,1.0,0.45652173913043476,0.9902780478320047,0.6268656716417911,0.5121951219512195,0,50
0.7078787878787879,1.0,0.45652173913043476,0.9902780478320047,0.6268656716417911,0.5121951219512195,0,50
0.7128282828282828,1.0,0.44565217391304346,0.9900855365474339,0.6165413533834586,0.5012224938875306,0,51
0.7177777777777777,1.0,0.43478260869565216,0.9898931000971817,0.6060606060606061,0.49019607843137253,0,52
0.7227272727272727,1.0,0.43478260869565216,0.9898931000971817,0.6060606060606061,0.49019607843137253,0,52
0.7276767676767677,1.0,0.41304347826086957,0.9895084515251603,0.5846153846153846,0.46798029556650245,0,54
0.7326262626262626,1.0,0.41304347826086957,0.9895084515251603,0.5846153846153846,0.46798029556650245,0,54
0.7375757575757576,1.0,0.41304347826086957,0.9895084515251603,0.5846153846153846,0.46798029556650245,0,54
0.7425252525252525,1.0,0.41304347826086957,0.9895084515251603,0.5846153846153846,0.46798029556650245,0,54
0.7474747474747474,1.0,0.40217391304347827,0.9893162393162394,0.5736434108527132,0.4567901234567901,0,55
